query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q090,selection_projection,1,1,48.306000,48.306000,48.306000,48.306000,0.057000,0.057000,48.363000
Q091,selection_projection,1,1,44.853000,44.853000,44.853000,44.853000,0.031000,0.031000,44.884000
Q092,selection_projection,1,1,12.840000,12.840000,12.840000,12.840000,0.044000,0.044000,12.884000
Q093,selection_projection,1,1,3.707000,3.707000,3.707000,3.707000,0.064000,0.064000,3.771000
Q094,selection_projection,1,1,10.416000,10.416000,10.416000,10.416000,0.025000,0.025000,10.441000
Q095,selection_projection,1,1,238.509000,238.509000,238.509000,238.509000,0.110000,0.110000,238.619000
Q096,selection_projection,1,1,21.260000,21.260000,21.260000,21.260000,0.048000,0.048000,21.308000
Q097,selection_projection,1,1,1.250000,1.250000,1.250000,1.250000,0.059000,0.059000,1.309000
Q098,selection_projection,1,1,13.543000,13.543000,13.543000,13.543000,0.031000,0.031000,13.574000
Q099,selection_projection,1,1,55.053000,55.053000,55.053000,55.053000,0.023000,0.023000,55.076000
Q100,selection_projection,1,1,13.426000,13.426000,13.426000,13.426000,0.028000,0.028000,13.454000
