query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q089,complex_multi_join,1,1,2329.350000,2329.350000,2329.350000,2329.350000,0.541000,0.541000,2329.891000
Q090,complex_multi_join,1,1,328.197000,328.197000,328.197000,328.197000,0.411000,0.411000,328.608000
Q091,complex_multi_join,1,1,21.618000,21.618000,21.618000,21.618000,0.322000,0.322000,21.940000
Q092,complex_multi_join,1,1,5645.883000,5645.883000,5645.883000,5645.883000,1.206000,1.206000,5647.089000
Q093,complex_multi_join,1,1,2201.887000,2201.887000,2201.887000,2201.887000,0.630000,0.630000,2202.517000
Q094,complex_multi_join,1,1,12.358000,12.358000,12.358000,12.358000,0.330000,0.330000,12.688000
Q095,complex_multi_join,1,1,55.026000,55.026000,55.026000,55.026000,0.313000,0.313000,55.339000
Q096,complex_multi_join,1,1,169.063000,169.063000,169.063000,169.063000,0.360000,0.360000,169.423000
Q097,complex_multi_join,1,1,25966.389000,25966.389000,25966.389000,25966.389000,0.940000,0.940000,25967.329000
Q098,complex_multi_join,1,1,9618.158000,9618.158000,9618.158000,9618.158000,1.531000,1.531000,9619.689000
Q099,complex_multi_join,1,1,797.571000,797.571000,797.571000,797.571000,0.722000,0.722000,798.293000
Q100,complex_multi_join,1,1,2022.427000,2022.427000,2022.427000,2022.427000,0.713000,0.713000,2023.140000
