query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q087,selection_projection,1,1,186.073000,186.073000,186.073000,186.073000,0.063000,0.063000,186.136000
Q088,weak_owner,1,1,34.588000,34.588000,34.588000,34.588000,0.162000,0.162000,34.750000
Q089,selection_projection,1,1,1.441000,1.441000,1.441000,1.441000,0.030000,0.030000,1.471000
Q090,relationship_join,1,1,167360.996000,167360.996000,167360.996000,167360.996000,0.483000,0.483000,167361.479000
Q091,complex_multi_join,1,1,2636.325000,2636.325000,2636.325000,2636.325000,11.433000,11.433000,2647.758000
Q092,relationship_join,1,1,13.531000,13.531000,13.531000,13.531000,0.268000,0.268000,13.799000
Q093,aggregation,1,1,11.522000,11.522000,11.522000,11.522000,0.266000,0.266000,11.788000
Q094,weak_owner,1,1,46.042000,46.042000,46.042000,46.042000,0.197000,0.197000,46.239000
Q095,selection_projection,1,1,1301.624000,1301.624000,1301.624000,1301.624000,0.172000,0.172000,1301.796000
Q096,aggregation,1,1,57.686000,57.686000,57.686000,57.686000,0.243000,0.243000,57.929000
Q097,complex_multi_join,1,1,6110.616000,6110.616000,6110.616000,6110.616000,2.217000,2.217000,6112.833000
Q098,selection_projection,1,1,206.351000,206.351000,206.351000,206.351000,0.078000,0.078000,206.429000
Q099,selection_projection,1,1,28.886000,28.886000,28.886000,28.886000,0.056000,0.056000,28.942000
Q100,weak_owner,1,1,6.711000,6.711000,6.711000,6.711000,8.596000,8.596000,15.307000
