query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q079,aggregation,1,1,116.944000,116.944000,116.944000,116.944000,0.191000,0.191000,117.135000
Q080,aggregation,1,1,168.847000,168.847000,168.847000,168.847000,0.233000,0.233000,169.080000
Q081,aggregation,1,1,129.230000,129.230000,129.230000,129.230000,0.228000,0.228000,129.458000
Q082,aggregation,1,1,52.526000,52.526000,52.526000,52.526000,0.143000,0.143000,52.669000
Q083,aggregation,1,1,227.826000,227.826000,227.826000,227.826000,0.150000,0.150000,227.976000
Q084,aggregation,1,1,44.855000,44.855000,44.855000,44.855000,0.190000,0.190000,45.045000
Q085,aggregation,1,1,17.558000,17.558000,17.558000,17.558000,0.236000,0.236000,17.794000
Q086,complex_multi_join,1,1,2632.886000,2632.886000,2632.886000,2632.886000,0.539000,0.539000,2633.425000
Q087,complex_multi_join,1,1,183.349000,183.349000,183.349000,183.349000,0.450000,0.450000,183.799000
Q088,complex_multi_join,1,1,4.697000,4.697000,4.697000,4.697000,0.305000,0.305000,5.002000
Q089,complex_multi_join,1,1,137.340000,137.340000,137.340000,137.340000,0.462000,0.462000,137.802000
Q090,complex_multi_join,1,1,100.902000,100.902000,100.902000,100.902000,0.431000,0.431000,101.333000
Q091,complex_multi_join,1,1,51.231000,51.231000,51.231000,51.231000,0.335000,0.335000,51.566000
Q092,complex_multi_join,1,1,9432.784000,9432.784000,9432.784000,9432.784000,1.043000,1.043000,9433.827000
Q093,complex_multi_join,1,1,185.244000,185.244000,185.244000,185.244000,0.424000,0.424000,185.668000
Q094,complex_multi_join,1,1,11.496000,11.496000,11.496000,11.496000,0.313000,0.313000,11.809000
Q095,complex_multi_join,1,1,109.016000,109.016000,109.016000,109.016000,0.353000,0.353000,109.369000
Q096,complex_multi_join,1,1,69.966000,69.966000,69.966000,69.966000,0.404000,0.404000,70.370000
Q097,complex_multi_join,1,1,9027.909000,9027.909000,9027.909000,9027.909000,0.624000,0.624000,9028.533000
Q098,complex_multi_join,1,1,5460.264000,5460.264000,5460.264000,5460.264000,1.118000,1.118000,5461.382000
Q099,complex_multi_join,1,1,337.522000,337.522000,337.522000,337.522000,0.432000,0.432000,337.954000
Q100,complex_multi_join,1,1,488.856000,488.856000,488.856000,488.856000,0.521000,0.521000,489.377000
